player_name,player_short_name,player_id,player_birthdate,team_name,team_id,competition_name,competition_id,season_name,season_id,position_group,minutes_full_all,minutes_full_tip,minutes_full_otip,count_match,count_match_failed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr_top3,explacceltosprint_count_full_all,timetosprint_top3,psv99,psv99_top5,total_distance_full_tip,total_metersperminute_full_tip,running_distance_full_tip,hsr_distance_full_tip,hsr_count_full_tip,sprint_distance_full_tip,sprint_count_full_tip,hi_distance_full_tip,hi_count_full_tip,medaccel_count_full_tip,highaccel_count_full_tip,meddecel_count_full_tip,highdecel_count_full_tip,explacceltohsr_count_full_tip,explacceltosprint_count_full_tip,total_distance_full_otip,total_metersperminute_full_otip,running_distance_full_otip,hsr_distance_full_otip,hsr_count_full_otip,sprint_distance_full_otip,sprint_count_full_otip,hi_distance_full_otip,hi_count_full_otip,medaccel_count_full_otip,highaccel_count_full_otip,meddecel_count_full_otip,highdecel_count_full_otip,explacceltohsr_count_full_otip,explacceltosprint_count_full_otip
Luka Jovanovic,L. Jovanovic,797295,2005-05-20,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Center Forward,69.65,21.87,18.77,7,0,8271.0,118.74,1284.14,541.86,48.14,130.86,8.29,672.71,56.43,80.29,5.57,62.14,14.0,4.14,0.72,1.14,1.82,28.26,28.88,3060.57,139.92,499.0,236.14,20.57,79.0,4.14,315.14,24.71,33.14,2.0,20.71,4.0,1.0,0.43,2998.57,159.76,648.43,265.29,22.14,36.29,2.71,301.57,24.86,23.57,1.43,19.29,3.86,1.0,0.14
Adam Zimarino,A. Zimarino,797298,2001-08-28,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Center Forward,66.27,19.69,21.33,3,0,8173.33,123.34,1287.67,392.67,35.67,42.67,3.33,435.33,39.0,80.33,4.0,69.0,9.67,2.33,,0.0,,25.8,25.8,2645.33,134.36,422.0,147.67,14.0,26.67,1.33,174.33,15.33,24.67,1.33,17.33,3.33,1.0,0.0,3478.33,163.05,754.0,210.67,18.0,14.67,1.0,225.33,19.0,29.67,0.67,27.67,3.0,0.33,0.0
Adam Zimarino,A. Zimarino,797298,2001-08-28,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,68.38,18.57,21.1,2,0,8198.5,119.89,1246.5,458.0,40.5,75.5,5.5,533.5,46.0,81.0,3.0,65.5,7.0,2.0,,0.5,,26.95,26.95,2436.5,131.23,364.0,142.0,14.0,44.5,2.0,186.5,16.0,24.0,0.5,17.5,2.5,0.0,0.0,3394.5,160.88,746.0,286.0,22.0,28.0,2.0,314.0,24.0,29.5,1.5,26.0,2.0,0.0,0.0
Matthew Sheridan,M. Sheridan,799092,2004-05-09,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Central Defender,91.27,23.57,29.28,9,0,9978.67,109.33,1320.78,402.44,36.89,92.33,5.22,494.78,42.11,111.78,4.89,91.0,10.89,3.22,0.61,0.78,1.34,27.9,28.58,3270.22,138.73,513.67,143.44,11.78,24.0,1.11,167.44,12.89,33.33,1.11,24.89,2.44,0.56,0.0,4044.56,138.12,642.33,216.67,20.89,60.22,2.56,276.89,23.44,50.89,2.22,37.78,3.56,1.33,0.33
Matthew Sheridan,M. Sheridan,799092,2004-05-09,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Full Back,98.83,32.77,29.57,1,0,11564.0,117.01,1655.0,750.0,63.0,174.0,10.0,924.0,73.0,118.0,7.0,107.0,16.0,5.0,,0.0,,27.5,27.5,4601.0,140.42,730.0,317.0,21.0,68.0,3.0,385.0,24.0,41.0,3.0,33.0,4.0,2.0,0.0,4128.0,139.62,719.0,384.0,36.0,102.0,5.0,486.0,41.0,59.0,3.0,41.0,7.0,2.0,0.0
Matthew Sheridan,M. Sheridan,799092,2004-05-09,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Midfield,88.1,20.94,28.28,9,0,11541.0,131.0,2260.33,741.67,59.89,124.67,7.67,866.33,67.56,120.89,3.89,107.78,12.78,2.67,0.71,0.78,1.33,26.94,27.5,3381.89,161.5,751.78,195.0,16.33,35.56,1.78,230.56,18.11,32.56,1.0,24.11,1.89,0.33,0.0,5074.33,179.42,1323.56,497.89,38.22,85.22,4.22,583.11,42.44,58.33,1.44,46.44,6.56,1.11,0.33
Matthew Sheridan,M. Sheridan,799092,2004-05-09,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Wide Attacker,62.45,20.53,19.92,1,0,7759.0,124.24,1286.0,735.0,63.0,200.0,11.0,935.0,74.0,99.0,12.0,69.0,22.0,8.0,,4.0,,28.8,28.8,2928.0,142.6,515.0,354.0,33.0,116.0,7.0,470.0,40.0,42.0,5.0,25.0,6.0,5.0,3.0,3107.0,156.0,639.0,343.0,27.0,61.0,4.0,404.0,31.0,41.0,4.0,29.0,10.0,1.0,0.0
Kaelan Majekodunmi,K. Majekodunmi,799157,2004-02-21,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Central Defender,96.37,22.74,33.57,3,0,10286.0,106.74,1103.33,363.67,32.67,70.67,5.0,434.33,37.67,95.67,3.33,76.0,8.67,2.0,,0.0,,27.77,27.77,2864.0,125.95,307.0,65.67,6.0,19.33,1.0,85.0,7.0,20.67,0.0,17.33,1.67,0.0,0.0,4602.33,137.11,650.0,268.0,23.0,51.33,2.33,319.33,25.33,48.0,1.33,35.67,2.67,0.67,0.0
Kaelan Majekodunmi,K. Majekodunmi,799157,2004-02-21,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Full Back,65.7,13.75,22.27,1,0,7812.0,118.9,1153.0,443.0,49.0,213.0,14.0,656.0,63.0,88.0,6.0,65.0,19.0,4.0,,4.0,,29.7,29.7,1857.0,135.05,236.0,87.0,10.0,33.0,2.0,120.0,12.0,22.0,1.0,12.0,2.0,1.0,1.0,3520.0,158.08,782.0,323.0,37.0,172.0,11.0,495.0,48.0,42.0,3.0,27.0,10.0,2.0,2.0
Nathan Walker,N. Walker,799453,2006-01-30,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Full Back,84.72,25.2,26.53,2,0,9879.5,116.61,1390.5,743.5,69.5,322.5,16.0,1066.0,85.5,118.5,7.5,93.5,27.5,5.5,,1.0,,30.0,30.0,3642.5,144.54,610.5,395.5,36.5,223.5,9.5,619.0,46.0,42.0,2.5,27.5,8.0,2.5,0.0,3573.5,134.68,626.5,308.5,27.5,63.0,4.0,371.5,31.5,49.5,3.0,33.0,11.0,2.0,0.5
Nathan Walker,N. Walker,799453,2006-01-30,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Midfield,61.25,13.68,21.97,1,0,7739.0,126.35,1214.0,743.0,59.0,229.0,11.0,972.0,70.0,105.0,6.0,82.0,22.0,3.0,,2.0,,29.2,29.2,2060.0,150.55,362.0,289.0,23.0,100.0,5.0,389.0,28.0,26.0,2.0,13.0,4.0,2.0,1.0,3595.0,163.66,739.0,402.0,31.0,81.0,5.0,483.0,36.0,51.0,1.0,39.0,10.0,0.0,0.0
Nathan Walker,N. Walker,799453,2006-01-30,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Wide Attacker,94.63,29.83,31.13,1,0,11321.0,119.63,1690.0,911.0,90.0,382.0,17.0,1293.0,107.0,161.0,13.0,125.0,39.0,12.0,,7.0,,31.1,31.1,4122.0,138.17,646.0,397.0,41.0,230.0,10.0,627.0,51.0,59.0,5.0,35.0,8.0,5.0,3.0,4436.0,142.48,859.0,391.0,42.0,141.0,7.0,532.0,49.0,67.0,4.0,56.0,20.0,3.0,2.0
Joshua Inserra,J. Inserra,800322,2005-01-21,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Full Back,89.69,24.66,20.82,5,0,10402.2,115.98,1533.8,679.8,68.8,290.8,15.8,970.6,84.6,121.6,6.4,96.0,23.2,4.4,0.77,1.6,1.7,29.68,29.68,3680.8,149.24,702.2,262.4,27.0,105.2,5.2,367.6,32.2,39.4,1.6,30.2,5.0,1.2,0.6,3375.8,162.17,669.6,360.8,34.0,165.8,8.0,526.6,42.0,42.0,2.2,28.2,6.8,1.4,0.6
Nathan Amanatidis,N. Amanatidis,800913,2006-01-23,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Center Forward,67.32,13.18,18.83,1,0,8396.0,124.72,1420.0,643.0,59.0,230.0,16.0,873.0,75.0,86.0,3.0,67.0,9.0,3.0,,1.0,,31.2,31.2,1995.0,151.33,358.0,159.0,17.0,100.0,5.0,259.0,22.0,24.0,1.0,13.0,2.0,1.0,0.0,3358.0,178.3,879.0,382.0,29.0,85.0,5.0,467.0,34.0,34.0,1.0,26.0,3.0,1.0,1.0
Nathan Amanatidis,N. Amanatidis,800913,2006-01-23,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,60.35,13.92,22.42,1,0,8390.0,139.02,1254.0,469.0,38.0,101.0,8.0,570.0,46.0,82.0,2.0,73.0,8.0,1.0,,0.0,,28.9,28.9,2338.0,168.0,400.0,198.0,15.0,65.0,4.0,263.0,19.0,20.0,0.0,16.0,3.0,0.0,0.0,3714.0,165.68,665.0,201.0,18.0,34.0,2.0,235.0,20.0,40.0,1.0,33.0,3.0,0.0,0.0
Kealey Adamson,K. Adamson,808580,2003-02-17,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Full Back,94.14,26.12,25.98,23,0,10830.17,115.05,1528.7,674.61,62.0,206.13,12.3,880.74,74.3,124.39,7.65,98.26,25.17,5.48,0.67,1.48,1.36,28.56,29.74,3867.04,148.08,692.0,304.35,26.43,87.13,4.7,391.48,31.13,41.09,2.52,29.26,6.78,1.57,0.3,3746.22,144.17,646.04,315.26,29.65,102.39,5.96,417.65,35.61,47.17,2.43,31.52,6.87,1.7,0.65
Kealey Adamson,K. Adamson,808580,2003-02-17,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Wide Attacker,104.58,22.95,23.77,1,0,11082.0,105.96,1614.0,666.0,63.0,186.0,12.0,852.0,75.0,121.0,6.0,98.0,24.0,5.0,,1.0,,27.6,27.6,3337.0,145.4,671.0,272.0,25.0,109.0,7.0,381.0,32.0,42.0,2.0,29.0,7.0,1.0,1.0,3729.0,156.9,725.0,348.0,30.0,65.0,3.0,413.0,33.0,44.0,2.0,35.0,3.0,2.0,0.0
Austin Ayoubi,A. Ayoubi,808608,2001-07-27,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Wide Attacker,67.7,21.88,18.4,4,0,7865.25,116.19,1072.0,552.25,58.75,238.25,12.25,790.5,71.0,94.75,7.5,69.75,21.0,5.75,0.73,3.5,1.34,30.1,30.1,3010.25,137.59,497.0,308.0,32.25,154.75,7.75,462.75,40.0,46.0,4.0,28.75,6.25,2.75,1.75,2733.0,148.5,467.0,187.0,20.5,68.5,2.75,255.5,23.25,25.75,1.5,19.25,4.5,1.0,0.75
Bailey Brandtman,B. Brandtman,808609,2005-06-28,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Center Forward,60.63,22.19,17.46,2,0,7874.0,129.86,1427.0,595.0,44.5,92.5,5.0,687.5,49.5,71.5,4.5,60.5,9.0,2.5,,0.5,,26.7,26.7,3250.5,146.47,637.5,331.0,24.5,44.0,2.5,375.0,27.0,38.5,2.0,25.5,3.5,1.5,0.0,2918.5,167.17,674.5,242.5,17.5,43.5,1.5,286.0,19.0,23.0,1.0,19.0,2.0,0.5,0.5
Bailey Brandtman,B. Brandtman,808609,2005-06-28,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Wide Attacker,67.48,19.18,24.73,2,0,8530.0,126.4,1402.0,601.5,44.0,101.0,5.5,702.5,49.5,96.0,3.5,79.5,12.5,1.0,,0.0,,26.55,26.55,2809.0,146.43,566.5,287.0,21.5,60.0,3.0,347.0,24.5,34.5,1.5,19.5,3.0,0.5,0.0,3792.0,153.37,707.5,280.0,18.5,28.5,1.0,308.5,19.5,39.5,2.0,35.0,5.5,0.5,0.0
Hayden Matthews,H. Matthews,808964,2004-06-19,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Central Defender,96.64,30.04,21.19,11,0,10114.36,104.66,1305.0,429.91,43.0,149.36,8.73,579.27,51.73,105.64,5.18,81.45,11.73,3.18,0.66,0.82,1.3,29.48,30.72,3687.09,122.74,465.55,109.55,11.73,24.55,1.36,134.09,13.09,35.55,1.18,27.18,2.64,0.55,0.09,3270.0,154.31,638.45,264.64,25.64,106.0,5.18,370.64,30.82,38.36,1.91,25.64,3.18,1.09,0.55
Adriano Lebib,A. Lebib,809166,2006-01-29,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Central Defender,99.02,19.55,33.06,7,0,10618.57,107.24,1314.0,378.14,37.43,121.43,6.57,499.57,44.0,96.14,4.57,78.57,8.29,3.14,0.65,1.57,1.32,29.64,30.68,2761.43,141.23,437.0,103.86,10.29,25.43,1.14,129.29,11.43,22.57,1.29,16.86,1.71,0.86,0.43,4624.86,139.9,720.29,238.86,23.14,87.43,4.14,326.29,27.29,48.43,2.0,36.14,2.57,1.57,0.86
Zach Lisolajski,Z. Lisolajski,809345,2005-10-05,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Full Back,89.94,17.71,31.05,9,0,10240.44,113.86,1456.56,574.11,56.67,196.67,11.67,770.78,68.33,107.56,6.89,90.33,18.78,5.56,0.7,1.33,1.36,29.31,30.28,2540.33,143.4,444.22,161.0,14.78,54.56,3.0,215.56,17.78,25.11,1.78,17.56,3.33,1.22,0.33,4558.44,146.79,828.33,368.33,34.44,125.78,7.22,494.11,41.67,53.22,3.22,38.67,7.44,2.56,0.56
Jordan Lauton,J. Lauton,809670,2003-04-01,Western United,1803,AUS - A-League,61,2024/2025,95,Midfield,79.5,26.55,17.27,1,0,10300.0,129.56,2151.0,530.0,40.0,33.0,2.0,563.0,42.0,89.0,2.0,71.0,7.0,0.0,,0.0,,24.6,24.6,4324.0,162.86,1036.0,181.0,15.0,7.0,0.0,188.0,15.0,35.0,0.0,29.0,2.0,0.0,0.0,3168.0,183.47,886.0,346.0,23.0,25.0,1.0,371.0,24.0,30.0,0.0,16.0,2.0,0.0,0.0
Panagiotis Kikianis,P. Kikianis,809759,2005-03-08,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Central Defender,97.26,28.09,26.39,23,0,10158.0,104.44,1147.87,321.13,28.96,75.96,4.48,397.09,33.43,111.7,4.22,90.87,11.39,2.43,0.76,0.3,1.81,27.5,29.06,3541.22,126.05,373.65,56.0,5.3,13.35,0.39,69.35,5.7,34.78,1.04,28.09,2.22,0.26,0.0,3712.7,140.69,607.96,233.65,19.96,57.0,2.83,290.65,22.78,44.74,1.74,32.17,3.78,0.87,0.17
Aydan Johnathan Hammond ,A. Hammond,809826,2003-12-23,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Wide Attacker,73.55,19.44,23.24,4,0,9828.5,133.63,1836.0,613.5,56.25,112.0,6.75,725.5,63.0,106.0,3.75,88.25,16.25,3.75,0.75,0.75,,27.02,27.02,3269.0,168.14,720.25,290.25,24.25,37.75,2.5,328.0,26.75,37.75,1.0,26.0,3.75,0.75,0.25,3874.0,166.68,919.0,283.25,28.0,64.25,3.25,347.5,31.25,42.75,1.0,34.25,6.0,0.75,0.0
Charbel Shamoon,C. Shamoon,810406,2004-02-10,Western United,1803,AUS - A-League,61,2024/2025,95,Full Back,93.89,24.87,29.63,12,0,11233.58,119.65,1611.42,683.17,59.08,192.25,10.75,875.42,69.83,104.0,5.42,93.58,16.42,4.25,0.77,1.08,1.63,28.36,29.44,3540.67,142.39,530.83,195.0,17.67,54.0,3.08,249.0,20.75,28.75,1.75,23.67,3.58,1.08,0.25,4603.83,155.39,909.33,437.92,35.83,129.33,6.25,567.25,42.08,48.33,2.42,36.25,6.58,1.67,0.58
Ariath Piol,A. Piol,810561,2004-10-11,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Center Forward,68.32,20.53,18.61,5,0,7914.8,115.85,978.0,475.2,50.4,217.0,11.6,692.2,62.0,84.0,5.6,64.8,17.0,4.2,0.79,1.0,,30.2,30.2,2980.2,145.16,462.0,267.4,28.4,159.8,7.0,427.2,35.4,32.0,2.6,21.2,4.6,1.6,0.6,2733.4,146.85,419.6,166.8,18.0,44.8,3.0,211.6,21.0,28.0,1.4,21.4,5.0,1.2,0.2
Luke Vickery,L. Vickery,811052,2005-10-25,Western United,1803,AUS - A-League,61,2024/2025,95,Wide Attacker,79.25,21.9,20.73,1,0,9459.0,119.36,1513.0,813.0,80.0,397.0,22.0,1210.0,102.0,98.0,7.0,78.0,23.0,5.0,,4.0,,31.2,31.2,3087.0,140.96,548.0,334.0,33.0,193.0,10.0,527.0,43.0,39.0,4.0,26.0,6.0,2.0,2.0,3379.0,162.97,733.0,391.0,37.0,192.0,10.0,583.0,47.0,36.0,2.0,25.0,8.0,2.0,0.0
Kasey Bos,K. Bos,811820,2004-05-08,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Full Back,97.3,26.32,24.54,22,0,11393.0,117.09,1632.91,709.64,60.73,182.95,11.05,892.59,71.77,104.23,5.5,83.55,15.77,3.73,0.66,1.32,1.38,28.4,30.08,4004.09,152.11,689.73,284.64,24.64,89.45,4.68,374.09,29.32,33.77,1.95,24.59,4.05,1.23,0.27,3786.73,154.32,753.86,367.77,29.68,76.09,4.45,443.86,34.14,41.64,2.05,27.73,5.32,1.27,0.41
Kasey Bos,K. Bos,811820,2004-05-08,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Wide Attacker,64.38,18.57,15.62,1,0,7809.0,121.29,1317.0,390.0,33.0,104.0,4.0,494.0,37.0,82.0,3.0,69.0,9.0,0.0,,0.0,,28.2,28.2,2847.0,153.34,612.0,261.0,19.0,61.0,2.0,322.0,21.0,35.0,1.0,25.0,4.0,0.0,0.0,2485.0,159.12,530.0,128.0,13.0,41.0,1.0,169.0,14.0,22.0,1.0,16.0,2.0,0.0,0.0
Oliver Lavale,O. Lavale,818284,2005-04-05,Western United,1803,AUS - A-League,61,2024/2025,95,Center Forward,75.62,18.99,23.57,2,0,9605.5,127.03,1476.0,672.5,62.0,177.0,11.0,849.5,73.0,100.5,8.5,82.5,15.0,6.5,,0.0,,27.9,27.9,2731.0,143.8,539.0,229.0,19.5,50.5,2.5,279.5,22.0,33.0,1.5,21.0,2.5,0.0,0.0,4144.0,175.84,778.5,402.5,37.5,116.5,7.0,519.0,44.5,37.0,2.5,31.0,4.5,2.5,0.0
Abel Walatee,A. Walatee,818554,2004-02-22,Western United,1803,AUS - A-League,61,2024/2025,95,Wide Attacker,73.84,19.08,21.54,9,0,8533.67,115.57,1124.22,418.44,45.33,149.67,8.11,568.11,53.44,84.44,4.56,70.89,11.78,3.56,0.74,1.11,1.44,28.92,29.92,2739.78,143.6,460.67,215.44,21.78,85.67,4.56,301.11,26.33,31.0,1.56,20.0,3.56,1.11,0.11,3171.44,147.26,546.0,164.67,18.44,53.33,2.11,218.0,20.56,29.0,1.56,23.89,4.33,1.0,0.33
Sasha Kuzevski,S. Kuzevski,923863,2001-03-27,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Full Back,90.48,33.12,22.56,3,0,10536.33,116.45,1511.67,631.33,59.0,242.33,14.0,873.67,73.0,105.0,6.0,93.0,14.67,2.0,0.97,1.0,,29.03,29.03,4430.0,133.75,670.33,248.33,24.67,98.33,5.0,346.67,29.67,38.0,2.67,30.0,5.0,0.67,0.33,3402.67,150.86,647.67,330.0,29.33,136.33,7.33,466.33,36.67,38.33,1.67,25.33,3.67,1.0,0.67
Sasha Kuzevski,S. Kuzevski,923863,2001-03-27,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Wide Attacker,68.38,21.78,19.77,3,0,8293.67,121.29,1288.0,497.33,47.67,153.67,9.33,651.0,57.0,92.0,6.0,76.67,15.0,3.67,0.95,0.67,,28.0,28.0,3087.67,141.78,547.0,253.67,23.33,70.67,4.0,324.33,27.33,42.0,2.0,26.33,4.0,1.33,0.33,2966.0,150.01,596.0,198.67,19.0,64.33,3.67,263.0,22.67,31.0,1.0,24.33,4.67,0.33,0.0
Haine Anthony Eames,H. Eames,923864,2008-02-27,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Midfield,94.75,27.88,28.46,10,0,11840.4,124.97,2066.9,533.0,42.5,72.5,3.5,605.5,46.0,111.1,2.7,98.9,12.0,1.6,0.73,0.7,1.74,25.98,26.76,4096.5,146.94,764.4,152.8,12.0,19.2,0.7,172.0,12.7,35.6,0.8,28.8,3.3,0.4,0.1,4862.2,170.83,1164.1,363.9,27.8,48.1,2.4,412.0,30.2,49.4,0.7,39.6,4.6,0.4,0.1
Haine Anthony Eames,H. Eames,923864,2008-02-27,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Wide Attacker,72.5,29.92,16.43,1,0,8718.0,120.25,1400.0,631.0,50.0,98.0,6.0,729.0,56.0,98.0,2.0,78.0,17.0,2.0,,1.0,,26.3,26.3,3884.0,129.83,646.0,254.0,22.0,14.0,1.0,268.0,23.0,52.0,0.0,40.0,5.0,0.0,0.0,2679.0,163.02,598.0,315.0,24.0,73.0,3.0,388.0,27.0,29.0,1.0,22.0,8.0,1.0,0.0
Arthur De Lima,A. De Lima,923865,,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Center Forward,76.69,22.3,24.71,5,0,9628.0,125.54,1556.0,590.4,61.8,196.4,11.8,786.8,73.6,110.8,6.4,91.2,20.8,4.6,0.69,1.8,1.36,29.1,29.1,3101.4,139.1,521.8,246.6,23.8,92.4,4.8,339.0,28.6,37.2,1.6,24.4,4.4,1.4,0.4,4122.2,166.8,905.6,301.4,32.2,82.0,4.8,383.4,37.0,45.4,2.4,36.8,7.8,1.6,0.4
Dean Pelekanos,D. Pelekanos,957034,2001-01-05,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Central Defender,101.01,31.81,30.19,2,0,10102.5,100.02,983.0,328.5,31.0,70.0,5.0,398.5,36.0,107.5,3.0,81.5,8.5,0.0,,0.0,,27.35,27.35,3649.0,114.72,276.0,36.5,4.5,10.5,0.5,47.0,5.0,30.5,0.0,24.5,2.5,0.0,0.0,3956.5,131.05,585.0,250.0,21.5,55.0,3.5,305.0,25.0,47.0,1.5,33.0,2.5,0.0,0.0
Dean Pelekanos,D. Pelekanos,957034,2001-01-05,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Midfield,90.42,21.39,28.72,2,0,11534.0,127.55,1934.0,463.0,34.5,73.0,4.0,536.0,38.5,105.5,3.0,94.0,9.5,2.0,,0.0,,25.65,25.65,3421.5,159.95,588.0,63.0,6.0,12.0,0.5,75.0,6.5,29.5,0.5,22.0,1.5,0.0,0.0,4905.5,170.82,1180.0,364.5,25.0,58.5,3.0,423.0,28.0,50.0,1.0,39.5,4.5,0.5,0.0
Corban Piper,C. Piper,957734,2002-09-10,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Central Defender,97.24,22.23,32.25,4,0,10241.75,105.32,1120.0,443.75,43.0,162.75,8.75,606.5,51.75,106.75,5.0,89.75,14.5,3.5,0.7,0.5,,29.1,29.1,2798.0,125.89,305.25,113.5,12.25,58.5,2.5,172.0,14.75,25.25,0.75,20.25,2.25,0.5,0.0,4348.75,134.86,644.25,277.5,24.75,90.0,5.0,367.5,29.75,49.25,2.0,40.5,4.0,1.25,0.25
Corban Piper,C. Piper,957734,2002-09-10,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Full Back,90.18,26.07,27.91,6,0,9986.83,110.74,1262.83,613.0,60.67,245.17,14.17,858.17,74.83,110.67,7.83,89.33,22.67,5.83,0.67,2.33,1.37,29.08,29.18,3418.0,131.1,487.83,249.0,25.33,121.5,6.17,370.5,31.5,35.5,2.0,25.67,5.5,1.5,0.67,3874.33,138.84,613.0,307.83,28.67,99.83,6.67,407.67,35.33,50.5,2.83,33.33,7.83,1.67,0.83
Corban Piper,C. Piper,957734,2002-09-10,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Midfield,98.82,20.68,25.3,1,0,10780.0,109.09,1540.0,786.0,77.0,418.0,21.0,1204.0,98.0,105.0,6.0,91.0,19.0,5.0,,3.0,,30.5,30.5,3076.0,148.72,528.0,371.0,39.0,229.0,12.0,600.0,51.0,36.0,3.0,26.0,4.0,3.0,2.0,3929.0,155.3,764.0,373.0,34.0,181.0,8.0,554.0,42.0,41.0,2.0,31.0,4.0,1.0,1.0
Corban Piper,C. Piper,957734,2002-09-10,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Wide Attacker,84.03,21.66,26.46,4,0,9714.0,115.6,1461.75,659.0,68.0,270.5,15.0,929.5,83.0,113.25,11.75,93.5,26.75,10.25,0.7,3.25,1.45,29.7,29.7,3105.75,143.37,560.5,297.25,29.25,152.5,7.75,449.75,37.0,39.0,3.25,23.0,5.75,3.25,1.5,3845.25,145.31,739.0,309.75,32.5,97.25,5.75,407.0,38.25,48.5,4.0,38.0,9.75,3.0,0.75
Dylan Leonard,D. Leonard,957737,2007-08-30,Western United,1803,AUS - A-League,61,2024/2025,95,Central Defender,96.63,26.74,28.46,27,0,11033.3,114.18,1528.7,519.96,45.74,116.11,7.89,636.07,53.63,116.7,4.74,95.37,11.85,2.59,0.7,0.78,1.57,27.79,29.44,3701.44,138.45,551.48,116.0,11.11,19.04,1.33,135.04,12.44,33.78,1.11,27.52,2.44,0.26,0.04,4278.37,150.31,758.81,349.78,29.67,85.78,4.96,435.56,34.63,49.19,2.04,35.52,4.56,1.07,0.44
Ryan White,R. White,962802,2004-05-23,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Midfield,96.53,31.42,23.75,1,1,13173.0,136.46,2702.0,567.0,50.0,74.0,6.0,641.0,56.0,114.0,3.0,104.0,9.0,3.0,,2.0,,26.2,26.2,5212.0,165.9,1092.0,216.0,20.0,39.0,4.0,255.0,24.0,48.0,1.0,37.0,4.0,1.0,1.0,4519.0,190.27,1403.0,339.0,27.0,33.0,2.0,372.0,29.0,38.0,1.0,33.0,2.0,1.0,0.0
Kavian Rahmani,K. Rahmani,963054,2006-12-29,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Wide Attacker,76.41,25.24,16.86,5,0,9091.2,118.97,1473.2,458.6,44.0,63.6,5.2,522.2,49.2,94.6,5.2,77.8,14.6,3.8,0.83,0.0,,27.08,27.08,3550.0,140.63,709.6,244.0,23.6,35.8,2.2,279.8,25.8,39.2,2.4,26.4,4.8,1.8,0.0,2751.0,163.2,600.2,180.2,15.8,15.8,1.2,196.0,17.0,27.6,1.6,19.6,3.6,0.8,0.0
Arion Sulemani,A. Sulemani,963055,2005-03-01,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Center Forward,69.39,25.12,16.96,3,0,7998.0,115.25,1154.33,613.33,60.0,169.0,12.0,782.33,72.0,97.33,7.33,83.33,12.67,5.33,0.78,1.33,,27.9,27.9,3179.67,126.6,451.67,195.33,21.0,60.33,4.67,255.67,25.67,39.0,2.67,28.0,4.0,2.33,1.33,2745.67,161.93,587.67,373.67,33.0,85.0,5.33,458.67,38.33,33.67,1.67,26.33,4.67,1.0,0.0
